20180628,TX,201807,150217,10504,2
20180628,TX,201807,150219,10504,6
20180628,TX,201807,150220,10504,2
20180628,TX,201807,150220,10504,2
20180628,TX,201807,150224,10504,8
20180628,TX,201807,150224,10504,2
20180628,TX,201807,150227,10503,2
20180628,TX,201807,150230,10504,2
20180628,TX,201807,150231,10504,2
20180628,TX,201807,150232,10503,2
20180628,TX,201807,150232,10504,2
20180628,TX,201807,150236,10504,2
20180628,TX,201807,150236,10504,2
20180628,TX,201807,150236,10504,2
20180628,TX,201807,150236,10504,2
20180628,TX,201807,150236,10504,4
20180628,TX,201807,150237,10505,8
20180628,TX,201807,150237,10506,2
20180628,TX,201807,150237,10505,4
20180628,TX,201807,150238,10504,2
20180628,TX,201807,150238,10504,4
20180628,TX,201807,150239,10505,2
20180628,TX,201807,150241,10506,4
20180628,TX,201807,150241,10506,2
20180628,TX,201807,150243,10505,2
20180628,TX,201807,150246,10506,2
20180628,TX,201807,150246,10505,2
20180628,TX,201807,150248,10506,2
20180628,TX,201807,150248,10506,6
20180628,TX,201807,150248,10506,20
20180628,TX,201807,150248,10506,4
20180628,TX,201807,150248,10506,6
20180628,TX,201807,150248,10506,4
20180628,TX,201807,150249,10507,10
20180628,TX,201807,150249,10507,8
20180628,TX,201807,150250,10506,2
20180628,TX,201807,150250,10506,4
20180628,TX,201807,150250,10507,2
20180628,TX,201807,150250,10507,2
20180628,TX,201807,150252,10508,2
20180628,TX,201807,150252,10508,2
20180628,TX,201807,150253,10508,2
20180628,TX,201807,150254,10507,2
20180628,TX,201807,150254,10507,2
20180628,TX,201807,150255,10508,2
20180628,TX,201807,150255,10507,2
20180628,TX,201807,150256,10507,6
20180628,TX,201807,150256,10507,10
20180628,TX,201807,150256,10508,2
20180628,TX,201807,150258,10508,4
20180628,TX,201807,150258,10508,2
20180628,TX,201807,150258,10508,2
20180628,TX,201807,150300,10506,2
20180628,TX,201807,150301,10508,2
20180628,TX,201807,150301,10508,2
20180628,TX,201807,150301,10508,2
20180628,TX,201807,150302,10507,2
20180628,TX,201807,150302,10506,4
20180628,TX,201807,150302,10506,12
20180628,TX,201807,150302,10506,2
20180628,TX,201807,150302,10506,2
20180628,TX,201807,150302,10506,4
20180628,TX,201807,150302,10506,4
20180628,TX,201807,150304,10507,4
20180628,TX,201807,150304,10507,2
20180628,TX,201807,150304,10507,2
20180628,TX,201807,150304,10507,2
20180628,TX,201807,150304,10506,2
20180628,TX,201807,150307,10507,2
20180628,TX,201807,150307,10508,6
20180628,TX,201807,150309,10507,2
20180628,TX,201807,150309,10507,2
20180628,TX,201807,150310,10508,20
20180628,TX,201807,150312,10508,4
20180628,TX,201807,150312,10508,14
20180628,TX,201807,150313,10508,4
20180628,TX,201807,150313,10508,2
20180628,TX,201807,150313,10507,2
20180628,TX,201807,150314,10508,2
20180628,TX,201807,150314,10507,2
20180628,TX,201807,150314,10508,8
20180628,TX,201807,150315,10508,2
20180628,TX,201807,150316,10508,2
20180628,TX,201807,150317,10508,2
20180628,TX,201807,150317,10508,2
20180628,TX,201807,150317,10507,4
20180628,TX,201807,150317,10507,2
20180628,TX,201807,150317,10507,2
20180628,TX,201807,150317,10507,4
20180628,TX,201807,150323,10506,2
20180628,TX,201807,150324,10506,4
20180628,TX,201807,150324,10506,2
20180628,TX,201807,150324,10506,4
20180628,TX,201807,150326,10507,2
20180628,TX,201807,150326,10508,2
20180628,TX,201807,150327,10507,2
20180628,TX,201807,150327,10507,2
20180628,TX,201807,150328,10507,6
20180628,TX,201807,150335,10507,2
20180628,TX,201807,150335,10507,10
20180628,TX,201807,150336,10507,10
20180628,TX,201807,150337,10507,2
20180628,TX,201807,150340,10507,2
20180628,TX,201807,150341,10506,2
20180628,TX,201807,150341,10508,2
20180628,TX,201807,150343,10507,2
20180628,TX,201807,150343,10507,2
20180628,TX,201807,150344,10507,2
20180628,TX,201807,150345,10507,2
20180628,TX,201807,150345,10506,2
20180628,TX,201807,150346,10507,6
20180628,TX,201807,150350,10507,2
20180628,TX,201807,150353,10507,6
20180628,TX,201807,150357,10508,6
20180628,TX,201807,150358,10507,2
20180628,TX,201807,150400,10508,2
20180628,TX,201807,150404,10508,2
20180628,TX,201807,150405,10507,2
20180628,TX,201807,150408,10508,2
20180628,TX,201807,150409,10508,2
20180628,TX,201807,150409,10508,4
20180628,TX,201807,150414,10508,4
20180628,TX,201807,150417,10509,4
20180628,TX,201807,150417,10509,2
20180628,TX,201807,150419,10509,2
20180628,TX,201807,150421,10509,2
20180628,TX,201807,150421,10509,2
20180628,TX,201807,150421,10509,2
20180628,TX,201807,150423,10509,2
20180628,TX,201807,150423,10508,2
20180628,TX,201807,150424,10508,4
20180628,TX,201807,150424,10509,2
20180628,TX,201807,150426,10509,2
20180628,TX,201807,150428,10508,2
20180628,TX,201807,150430,10508,2
20180628,TX,201807,150432,10509,2
20180628,TX,201807,150434,10509,2
20180628,TX,201807,150435,10509,4
20180628,TX,201807,150435,10509,2
20180628,TX,201807,150436,10509,2
20180628,TX,201807,150442,10510,4
20180628,TX,201807,150445,10510,2
20180628,TX,201807,150446,10509,2
20180628,TX,201807,150446,10509,2
20180628,TX,201807,150446,10509,2
20180628,TX,201807,150446,10509,12
20180628,TX,201807,150446,10509,2
20180628,TX,201807,150446,10509,8
20180628,TX,201807,150446,10509,2
20180628,TX,201807,150447,10510,2
20180628,TX,201807,150447,10510,4
20180628,TX,201807,150449,10509,4
20180628,TX,201807,150451,10510,12
20180628,TX,201807,150452,10509,2
20180628,TX,201807,150453,10509,2
20180628,TX,201807,150453,10509,2
20180628,TX,201807,150453,10509,8
20180628,TX,201807,150453,10509,2
20180628,TX,201807,150454,10508,4
20180628,TX,201807,150454,10509,8
20180628,TX,201807,150455,10509,2
20180628,TX,201807,150455,10509,8
20180628,TX,201807,150457,10509,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,4
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,4
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150459,10508,2
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,4
20180628,TX,201807,150500,10507,4
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,4
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,4
20180628,TX,201807,150500,10507,2
20180628,TX,201807,150500,10507,4
20180628,TX,201807,150502,10507,2
20180628,TX,201807,150502,10507,2
20180628,TX,201807,150502,10507,2
20180628,TX,201807,150502,10506,2
20180628,TX,201807,150502,10506,4
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10506,2
20180628,TX,201807,150503,10505,2
20180628,TX,201807,150503,10505,2
20180628,TX,201807,150504,10507,30
20180628,TX,201807,150504,10507,8
20180628,TX,201807,150504,10507,8
20180628,TX,201807,150504,10507,2
20180628,TX,201807,150504,10507,2
20180628,TX,201807,150504,10507,4
20180628,TX,201807,150504,10507,2
20180628,TX,201807,150509,10507,2
20180628,TX,201807,150510,10506,2
20180628,TX,201807,150510,10506,2
20180628,TX,201807,150511,10506,2
20180628,TX,201807,150511,10506,2
20180628,TX,201807,150514,10507,2
20180628,TX,201807,150514,10506,2
20180628,TX,201807,150514,10506,2
20180628,TX,201807,150514,10507,2
20180628,TX,201807,150514,10507,2
20180628,TX,201807,150514,10507,6
20180628,TX,201807,150514,10507,2
20180628,TX,201807,150518,10507,2
20180628,TX,201807,150518,10507,2
20180628,TX,201807,150518,10507,2
20180628,TX,201807,150518,10508,6
20180628,TX,201807,150519,10508,2
20180628,TX,201807,150520,10508,4
20180628,TX,201807,150521,10508,2
20180628,TX,201807,150527,10508,2
20180628,TX,201807,150533,10508,2
20180628,TX,201807,150539,10508,2
20180628,TX,201807,150539,10508,2
20180628,TX,201807,150545,10509,8
20180628,TX,201807,150546,10509,10
20180628,TX,201807,150546,10509,6
20180628,TX,201807,150549,10510,2
20180628,TX,201807,150549,10510,8
20180628,TX,201807,150550,10510,10
20180628,TX,201807,150550,10510,4
20180628,TX,201807,150550,10510,8
20180628,TX,201807,150550,10510,4
20180628,TX,201807,150550,10510,26
20180628,TX,201807,150552,10510,2
20180628,TX,201807,150552,10509,2
20180628,TX,201807,150552,10510,6
20180628,TX,201807,150552,10510,2
20180628,TX,201807,150553,10510,2
20180628,TX,201807,150553,10510,2
20180628,TX,201807,150553,10510,2
20180628,TX,201807,150554,10510,4
20180628,TX,201807,150554,10510,2
20180628,TX,201807,150554,10510,2
20180628,TX,201807,150555,10510,2
20180628,TX,201807,150555,10510,2
20180628,TX,201807,150557,10510,4
20180628,TX,201807,150558,10509,2
20180628,TX,201807,150559,10510,2
20180628,TX,201807,150602,10510,2
20180628,TX,201807,150603,10510,2
20180628,TX,201807,150603,10509,6
20180628,TX,201807,150604,10509,2
20180628,TX,201807,150604,10509,2
20180628,TX,201807,150606,10510,2
20180628,TX,201807,150606,10510,8
20180628,TX,201807,150606,10510,4
20180628,TX,201807,150606,10510,4
20180628,TX,201807,150606,10510,8
20180628,TX,201807,150606,10510,2
20180628,TX,201807,150606,10510,4
20180628,TX,201807,150607,10511,2
20180628,TX,201807,150607,10510,2
20180628,TX,201807,150607,10510,2
20180628,TX,201807,150612,10511,8
20180628,TX,201807,150612,10511,2
20180628,TX,201807,150612,10512,2
20180628,TX,201807,150612,10512,2
20180628,TX,201807,150612,10511,2
20180628,TX,201807,150613,10512,4
20180628,TX,201807,150615,10512,2
20180628,TX,201807,150615,10512,2
20180628,TX,201807,150616,10512,2
20180628,TX,201807,150618,10512,4
20180628,TX,201807,150618,10512,4
20180628,TX,201807,150618,10513,8
20180628,TX,201807,150618,10513,2
20180628,TX,201807,150619,10513,4
20180628,TX,201807,150620,10513,2
20180628,TX,201807,150621,10514,2
20180628,TX,201807,150623,10513,2
20180628,TX,201807,150623,10513,2
20180628,TX,201807,150623,10513,2
